"STATION","NAME","DATE","ACMH","ACSH","AWND","FMTM","FRGB","FRGT","FRTH","GAHT","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF1","WDF2","WDF5","WDFG","WESD","WSF1","WSF2","WSF5","WSFG","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV03"
"USW00014826","FLINT FCWOS, MI US","2012-07-27",,,"5.82"," 9999",,,,,,"0.36","0.0","0.0",,"79","66",,,"  300","  300",,,,"21.0","25.9",,,,"    1",,,,,,,,,"    1",,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-07-28",,,"7.38"," 9999",,,,,,"0.00","0.0","0.0",,"82","58",,,"   10","  360",,,,"16.1","21.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-07-29",,,"2.46"," 9999",,,,,,"0.00","0.0","0.0",,"84","54",,,"  270","  310",,,,"10.1","14.1",,,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-07-30",,,"3.80"," 9999",,,,,,"0.00","0.0","0.0",,"88","60",,,"  200","  180",,,,"12.1","16.1",,,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-07-31",,,"6.93"," 0214",,,,," 0216","0.20","0.0","0.0",,"85","65",,,"  330","  330",,,,"30.0","38.0",,"    1",,"    1",,,,,,,,,"    1",,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-08-01",,,"4.70",,,,,,,"0.00","0.0","0.0",,"83","60",,,"  290","  320",,,,"12.1","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-08-02",,,"5.14",,,,,,,"0.00","0.0","0.0",,"87","59",,,"  230","  230",,,,"17.0","23.0",,,,,,,,,,,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-08-03",,,"5.37",,,,,,,"0.01","0.0","0.0",,"95","68",,,"  100","  130",,,,"14.1","16.1",,,,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-08-04",,,"7.38",,,,,,,"0.00","0.0","0.0",,"90","67",,,"  150","  150",,,,"17.9","23.9",,,,"    1",,,,,"    1",,,,"    1",,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-08-05",,,"13.20",,,,,,,"0.00","0.0","0.0",,"85","55",,,"  300","  310",,,,"25.9","33.1",,,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-08-06",,,"3.36",,,,,,,"0.00","0.0","0.0",,"84","47",,,"  250","  270",,,,"14.1","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-08-07",,,"6.71",,,,,,,"0.00","0.0","0.0",,"90","50",,,"  280","  270",,,,"17.9","23.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-08-08",,,"5.82",,,,,,,"0.00","0.0","0.0",,"85","66",,,"  330","  300",,,,"15.0","19.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-08-09",,,"6.04",,,,,,,"0.82","0.0","0.0",,"70","62",,,"   30","   30",,,,"16.1","21.9",,"    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-08-10",,,"10.29",,,,,,,"1.08","0.0","0.0",,"67","59",,,"  360","  360",,,,"21.0","28.0",,,,"    1",,,,,,,,,"    1",,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-08-11",,,"9.17",,,,,,,"0.36","0.0","0.0",,"69","59",,,"  320","  320",,,,"16.1","19.9",,"    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-08-12",,,"6.93",,,,,,,"0.00","0.0","0.0",,"79","58",,,"  290","  280",,,,"16.1","21.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-08-13",,,"2.24",,,,,,,"0.34","0.0","0.0",,"74","61",,,"  260","  280",,,,"15.0","21.9",,"    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-08-14",,,"3.58",,,,,,,"0.06","0.0","0.0",,"79","61",,,"  280","   90",,,,"12.1","25.9",,"    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-08-15",,,"1.79",,,,,,,"0.00","0.0","0.0",,"82","58",,,"  280","   90",,,,"8.9","25.1",,"    1",,,,,,,,,,,"    1",,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-08-16",,,"8.50",,,,,,,"0.05","0.0","0.0",,"80","59",,,"  200","  250",,,,"21.0","30.0",,"    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-08-17",,,"8.72",,,,,,,"0.00","0.0","0.0",,"75","54",,,"  270","  270",,,,"19.9","23.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-08-18",,,"1.57",,,,,,,"0.00","0.0","0.0",,"75","45",,,"  290","   10",,,,"12.1","14.1",,,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-08-19",,,"4.25",,,,,,,"0.00","0.0","0.0",,"77","52",,,"  310","  340",,,,"21.0","25.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-08-20",,,"3.58",,,,,,,"0.00","0.0","0.0",,"75","50",,,"  340","   70",,,,"13.0","19.9",,"    1",,,,,,,,,,,"    1",,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-08-21",,,"3.13",,,,,,,"0.00","0.0","0.0",,"78","49",,,"  270","  290",,,,"13.0","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-08-22",,,"2.01",,,,,,,"0.00","0.0","0.0",,"80","52",,,"  220","  270",,,,"12.1","15.0",,"    1",,,,,,,,,,,"    1",,,,,,,"    1",,
"USW00014826","FLINT FCWOS, MI US","2012-08-23",,,"3.80",,,,,,,"0.00","0.0","0.0",,"85","50",,,"  240","  230",,,,"10.1","13.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-08-24",,,"4.70",,,,,,,"0.00","0.0","0.0",,"87","59",,,"  170","  170",,,,"13.0","16.1",,"    1",,,,,,,,,,,"    1",,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-08-25",,,"6.04",,,,,,,"0.00","0.0","0.0",,"91","61",,,"  140","  130",,,,"15.0","17.0",,,,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-08-26",,,"8.95",,,,,,,"0.01","0.0","0.0",,"90","66",,,"  150","  150",,,,"17.0","21.9",,,,,,,,,"    1",,,,"    1",,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-08-27",,,"5.59",,,,,,,"0.43","0.0","0.0",,"85","67",,,"  340","  310",,,,"14.1","19.9",,,,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-08-28",,,"7.16",,,,,,,"0.00","0.0","0.0",,"78","58",,,"  320","  340",,,,"17.0","21.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-08-29",,,"1.79",,,,,,,"0.00","0.0","0.0",,"79","52",,,"  220","  150",,,,"8.9","19.9",,"    1",,,,,,,,,,,"    1",,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-08-30",,,"8.05",,,,,,,"0.00","0.0","0.0",,"85","55",,,"  210","  190",,,,"16.1","21.9",,"    1",,,,,,,,,,,"    1",,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-08-31",,,"12.08",,,,,,,"0.00","0.0","0.0",,"94","69",,,"  280","  280",,,,"25.9","33.1",,,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-09-01",,,"5.14",,,,,,,"0.00","0.0","0.0",,"84","61",,,"   90","   80",,,,"13.0","16.1",,,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-09-02",,,"8.05",,,,,,,"0.00","0.0","0.0",,"86","64",,,"  120","  120",,,,"17.9","17.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-09-03",,,"3.36",,,,,,,"0.00","0.0","0.0",,"90","61",,,"   10","  140",,,,"12.1","21.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-09-04",,,"2.01",,,,,,,"0.46","0.0","0.0",,"83","63",,,"   10","   10",,,,"13.0","15.0",,,,"    1",,,,,"    1",,,,"    1",,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-09-05",,,"5.59",,,,,,,"0.00","0.0","0.0",,"81","60",,,"  200","  210",,,,"15.0","19.9",,,,,,,,,,,,,"    1",,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-09-06",,,"2.46",,,,,,,"0.00","0.0","0.0",,"84","58",,,"  130","  130",,,,"6.0","8.1",,"    1",,,,,,,,,,,"    1",,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-09-07",,,"5.82",,,,,,,"1.02","0.0","0.0",,"77","56",,,"  340","  350",,,,"25.9","32.0",,,,"    1",,,,,,,,,"    1",,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-09-08",,,"10.07",,,,,,,"0.21","0.0","0.0",,"71","50",,,"  300","  310",,,,"23.9","31.1",,"    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-09-09",,,"4.92",,,,,,,"0.00","0.0","0.0",,"71","46",,,"  360","  320",,,,"16.1","21.0",,"    1",,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-09-10",,,"3.80",,,,,,,"0.00","0.0","0.0",,"74","42",,,"  270","  260",,,,"12.1","16.1",,,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-09-11",,,"7.61",,,,,,,"0.00","0.0","0.0",,"80","50",,,"  200","  200",,,,"17.0","23.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-09-12",,,"7.38",,,,,,,"0.00","0.0","0.0",,"83","60",,,"  220","  220",,,,"16.1","21.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-09-13",,,"9.62",,,,,,,"0.16","0.0","0.0",,"83","57",,,"  350","  350",,,,"21.0","25.1",,"    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-09-14",,,"7.61",,,,,,,"0.46","0.0","0.0",,"72","50",,,"  310","  280",,,,"17.9","25.1",,"    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-09-15",,,"2.91",,,,,,,"0.00","0.0","0.0",,"72","42",,,"  330","  290",,,,"12.1","16.1",,,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-09-16",,,"6.04",,,,,,,"0.00","0.0","0.0",,"78","50",,,"  220",,,,,"11.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-09-17",,,"7.16",,,,,,,"0.00","0.0","0.0",,"77","56",,,"  210","  200",,,,"15.0","21.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-09-18",,,"10.74",,,,,,,"0.05","0.0","0.0",,"64","42",,,"  300","  300",,,,"30.0","36.9",,,,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-09-19",,,"7.83",,,,,,,"0.00","0.0","0.0",,"66","35",,,"  180","  170",,,,"16.1","23.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-09-20",,,"9.62",,,,,,,"0.05","0.0","0.0",,"71","47",,,"  220","  190",,,,"17.9","25.9",,,,,,,,,,,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-09-21",,,"5.82",,,,,,,"0.15","0.0","0.0",,"70","45",,,"  290","  280",,,,"23.0","29.1",,"    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-09-22",,,"9.40",,,,,,,"0.00","0.0","0.0",,"61","42",,,"  300","  310",,,,"21.0","30.0",,"    1",,,,,,,,,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-09-23",,,"8.28",,,,,,,"0.02","0.0","0.0",,"57","38",,,"  310","  300",,,,"19.9","23.9",,,,,,,,,,,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-09-24",,,"10.96",,,,,,,"0.00","0.0","0.0",,"63","34",,,"  240","  250",,,,"23.9","34.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-09-25",,,"8.50",,,,,,,"0.00","0.0","0.0",,"71","50",,,"  200","  190",,,,"16.1","21.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-09-26",,,"5.37",,,,,,,"0.00","0.0","0.0",,"71","48",,,"  350","  350",,,,"14.1","17.0",,"    1",,,,,,,,,,,"    1",,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-09-27",,,"5.59",,,,,,,"0.00","0.0","0.0",,"66","41",,,"   70","   80",,,,"14.1","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-09-28",,,"2.46",,,,,,,"0.00","0.0","0.0",,"69","46",,,"  320","  330",,,,"12.1","19.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-09-29",,,"4.70",,,,,,,"0.00","0.0","0.0",,"72","41",,,"  340","  340",,,,"13.0","16.1",,,,,,,,,,,,,"    1",,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-09-30",,,"5.37",,,,,,,"0.00","0.0","0.0",,"65","38",,,"   40","   40",,,,"16.1","21.0",,,,,,,,,,,,,"    1",,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-10-01",,,"1.12",,,,,,,"0.00","0.0","0.0",,"67","37",,,"  130","  140",,,,"6.9","12.1",,,,,,,,,,,,,"    1",,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-10-02",,,"6.26",,,,,,,"0.00","0.0","0.0",,"71","51",,,"   50","   50",,,,"15.0","17.9",,,,,,,,,,,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-10-03",,,"3.80",,,,,,,"0.04","0.0","0.0",,"66","56",,,"  200","  200",,,,"12.1","15.0",,"    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-10-04",,,"10.07",,,,,,,"0.06","0.0","0.0",,"77","56",,,"  250","  270",,,,"21.0","25.9",,"    1",,,,,,,,,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-10-05",,,"10.29",,,,,,,"0.00","0.0","0.0",,"62","47",,,"  250","  240",,,,"17.9","23.9",,,,,,,,,,,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-10-06",,,"10.29",,,,,,,"0.00","0.0","0.0",,"53","38",,,"  270","  270",,,,"23.0","30.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-10-07",,,"2.91",,,,,,,"0.01","0.0","0.0",,"51","32",,,"  260",,,,,"8.9",,,,,,,,,,,,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-10-08",,,"7.16",,,,,,,"0.00","0.0","0.0",,"56","29",,,"  210","  180",,,,"16.1","23.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-10-09",,,"11.18",,,,,,,"0.00","0.0","0.0",,"63","39",,,"  190","  220",,,,"21.9","30.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-10-10",,,"12.08",,,,,,,"0.17","0.0","0.0",,"54","33",,,"  280","  270",,,,"25.9","38.9",,"    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-10-11",,,"12.30",,,,,,,"0.07","0.0","0.0",,"63","32",,,"  240","  240",,,,"29.1","45.0",,"    1",,,,,,,,,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-10-12",,,"3.80",,,,,,,"0.00","0.0","0.0",,"52","27",,,"   60","   50",,,,"10.1","16.1",,,,,,,,,,,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-10-13",,,"10.29",,,,,,,"0.74","0.0","0.0",,"64","30",,,"  170","  180",,,,"19.9","25.1",,"    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-10-14",,,"12.97",,,,,,,"0.25","0.0","0.0",,"70","52",,,"  280","  280",,,,"32.0","40.0",,,,,,,,,"    1",,,,"    1",,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-10-15",,,"13.65",,,,,,,"0.00","0.0","0.0",,"52","45",,,"  270","  260",,,,"25.9","34.9",,"    1",,,,,,,,,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-10-16",,,"6.26",,,,,,,"0.00","0.0","0.0",,"59","32",,,"  180","  170",,,,"14.1","19.9",,,,,,,,,,,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-10-17",,,"13.65",,,,,,,"0.06","0.0","0.0",,"75","52",,,"  200","  210",,,,"29.1","40.9",,,,,,,,,,,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-10-18",,,"12.30",,,,,,,"0.34","0.0","0.0",,"60","47",,,"  220","  230",,,,"23.9","32.0",,"    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-10-19",,,"8.05",,,,,,,"0.13","0.0","0.0",,"55","45",,,"  160","  160",,,,"19.9","23.9",,"    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-10-20",,,"6.93",,,,,,,"0.14","0.0","0.0",,"56","42",,,"  280","  270",,,,"17.0","21.9",,"    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-10-21",,,"4.25",,,,,,,"0.00","0.0","0.0",,"62","32",,,"  240","  280",,,,"14.1","17.9",,,,,,,,,,,,,"    1",,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-10-22",,,"4.70",,,,,,,"0.36","0.0","0.0",,"73","38",,,"  170","  190",,,,"13.0","17.0",,"    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-10-23",,,"3.80",,,,,,,"0.37","0.0","0.0",,"64","60",,,"  150","  140",,,,"12.1","15.0",,,,"    1",,,,,"    1",,,,"    1",,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-10-24",,,"5.82",,,,,,,"0.02","0.0","0.0",,"79","60",,,"  200","  190",,,,"12.1","16.1",,"    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-10-25",,,"12.30",,,,,,,"0.00","0.0","0.0",,"78","60",,,"  180","  190",,,,"25.1","32.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-10-26",,,"9.62",,,,,,,"0.04","0.0","0.0",,"71","42",,,"  290","  290",,,,"29.1","34.9",,"    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-10-27",,,"9.40",,,,,,,"0.00","0.0","0.0",,"53","34",,,"   10","  350",,,,"17.9","23.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-10-28",,,"12.53",,,,,,,"0.00","0.0","0.0",,"48","36",,,"   20","   30",,,,"23.9","31.1",,,,,,,,,,,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-10-29",,,"19.01",,,,,,,"0.00","0.0","0.0",,"44","36",,,"  360","  340",,,,"32.0","44.1",,,,,,,,,,,,,,,,"    1",,"    1",,,,
"USW00014826","FLINT FCWOS, MI US","2012-10-30",,,"17.90",,,,,,,"0.49","0.3","0.0",,"40","34",,,"  350","  340",,,,"25.9","38.0",,"    1",,,,,,,,,,,"    1",,,"    1",,"    1","    1",,,
"USW00014826","FLINT FCWOS, MI US","2012-10-31",,,"12.75",,,,,,,"0.03","0.0","0.0",,"43","36",,,"  320","  320",,,,"19.9","25.1",,,,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-11-01",,,"13.65",,,,,,,"0.00","0.0","0.0",,"48","39",,,"  290","  300",,,,"23.9","30.0",,"    1",,,,,,,,,,,"    1",,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-11-02",,,"11.41",,,,,,,"0.00","0.0","0.0",,"42","33",,,"  340","  350",,,,"21.0","25.9",,,,,,,,,,,,,,,,"    1",,"    1",,,,
"USW00014826","FLINT FCWOS, MI US","2012-11-03",,,"5.59",,,,,,,"0.00","0.0","0.0",,"42","27",,,"  320","  320",,,,"10.1","13.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-11-04",,,"4.03",,,,,,,"0.00","0.0","0.0",,"43","24",,,"   30","  320",,,,"8.9","16.1",,,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-11-05",,,"3.13",,,,,,,"0.00","0.0","0.0",,"41","24",,,"  350","  350",,,,"12.1","14.1",,,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-11-06",,,"5.59",,,,,,,"0.00","0.0","0.0",,"43","30",,,"  110","  150",,,,"15.0","21.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-11-07",,,"4.47",,,,,,,"0.00","0.0","0.0",,"49","25",,,"   80","   60",,,,"10.1","19.9",,,,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-11-08",,,"1.34",,,,,,,"0.00","0.0","0.0",,"49","19",,,"  180",,,,,"6.0",,,,,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-11-09",,,"5.59",,,,,,,"0.00","0.0","0.0",,"55","30",,,"  200","  200",,,,"12.1","15.0",,,,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-11-10",,,"7.61",,,,,,,"0.01","0.0","0.0",,"62","47",,,"  160","  180",,,,"15.0","19.9",,,,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-11-11",,,"15.21",,,,,,,"0.00","0.0","0.0",,"70","56",,,"  190","  180",,,,"25.1","38.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-11-12",,,"13.65",,,,,,,"0.41","0.3","0.0",,"63","32",,,"  270","  190",,,,"23.0","33.1",,"    1",,,,,,,,,,,"    1",,,"    1",,"    1",,,,
"USW00014826","FLINT FCWOS, MI US","2012-11-13",,,"7.16",,,,,,,"0.00","0.0","0.0",,"36","21",,,"  290","  290",,,,"19.9","23.0",,"    1",,,,,,,,,,,,,,,,"    1",,,,
"USW00014826","FLINT FCWOS, MI US","2012-11-14",,,"2.24",,,,,,,"0.00","0.0","0.0",,"41","18",,,"  210","  160",,,,"8.9","12.1",,"    1",,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-11-15",,,"0.45",,,,,,,"0.00","0.0","0.0",,"46","24",,,"  230","  180",,,,"6.0","14.1",,,,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-11-16",,,"1.57",,,,,,,"0.00","0.0","0.0",,"53","21",,,"  300","  290",,,,"8.9","10.1",,,,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-11-17",,,"1.79",,,,,,,"0.00","0.0","0.0",,"53","23",,,"  210","  220",,,,"8.9","12.1",,,,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-11-18",,,"3.80",,,,,,,"0.00","0.0","0.0",,"56","28",,,"  120","  130",,,,"14.1","17.0",,,,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-11-19",,,"3.58",,,,,,,"0.00","0.0","0.0",,"57","24",,,"  180","  190",,,,"8.9","13.0",,,,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-11-20",,,"1.12",,,,,,,"0.06","0.0","0.0",,"57","34",,,"  250","  330",,,,"8.1","8.1",,,,,,,,,"    1",,,,"    1",,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-11-21",,,"3.80",,,,,,,"0.00","0.0","0.0",,"57","32",,,"  200","  250",,,,"10.1","17.0",,,,,,,,,"    1",,,,"    1",,,,,,,"    1",,
"USW00014826","FLINT FCWOS, MI US","2012-11-22",,,"11.18",,,,,,,"0.04","0.0","0.0",,"63","43",,,"  200","  190",,,,"19.9","28.0",,,,,,,,,"    1",,,,"    1",,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-11-23",,,"18.34",,,,,,,"0.03","0.0","0.0",,"56","32",,,"  280","  260",,,,"31.1","40.0",,"    1",,,,,,,,,,,,,,"    1",,"    1",,,,
"USW00014826","FLINT FCWOS, MI US","2012-11-24",,,"13.87",,,,,,,"0.00","0.0","0.0",,"34","29",,,"  300","  310",,,,"21.9","28.0",,,,,,,,,,,,,,,,,,"    1",,,,
"USW00014826","FLINT FCWOS, MI US","2012-11-25",,,"8.05",,,,,,,"0.05","1.6","1.0",,"35","27",,,"  240","  240",,,,"15.0","19.9",,,,,,,,,"    1",,,,"    1",,,,,"    1",,,,
"USW00014826","FLINT FCWOS, MI US","2012-11-26",,,"7.61",,,,,,,"0.00","0.0","0.0",,"33","29",,,"  300","  290",,,,"15.0","19.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-11-27",,,"4.92",,,,,,,"0.00","0.0","0.0",,"35","16",,,"  220","  210",,,,"10.1","13.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-11-28",,,"9.17",,,,,,,"0.00","0.0","0.0",,"39","26",,,"  270","  250",,,,"19.9","23.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-11-29",,,"6.93",,,,,,,"0.00","0.0","0.0",,"49","25",,,"  250","  250",,,,"16.1","23.0",,,,,,,,,"    1",,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-11-30",,,"8.28",,,,,,,"0.05","0.0","0.0",,"39","28",,,"   80","   80",,,,"15.0","17.9",,,,,,,,,"    1",,,,"    1",,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","2012-12-01",,,"9.17",,,,,,,"0.00","0.0","0.0",,"57","31",,,"  200","  200",,,,"21.9","30.0",,,,,,,,,"    1",,,,"    1",,,,,,,,,
